Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,Country,Postal Code,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone,First Seen
6451,Target Renton T-2290,Starbucks,76859-111805,425-207-0067,LS,1215 Landing Way,1215 Landing Way,,,Renton,WA,US,980575521,"(47.4964828491211, -122.200355529785)",47.496482849121094,-122.20035552978516,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
6452,Target Lake Geneva T-2348,Starbucks,76846-111404,262-248-5610,LS,660 N Edwards Blvd,660 N Edwards Blvd,,,Lake Geneva,WI,US,531474595,"(42.598690032959, -88.4134292602539)",42.598690032958984,-88.4134292602539,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6453,Safeway - Scottsdale #1849,Starbucks,79691-120705,,LS,32551 N Scottsdale Rd,32551 N Scottsdale Rd,,,Scottsdale,AZ,US,852661515,"(33.7811393737793, -111.92253112793)",33.7811393737793,-111.92253112792969,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/08/2013 10:41:59 PM
6454,SR 200 & SW 46th Ct,Starbucks,13516-104847,352-237-5493,CO,4602 SW College Rd.,4602 SW College Rd.,,,Ocala,FL,US,344745720,"(29.1386604309082, -82.1958923339844)",29.138660430908203,-82.195892333984375,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6455,Tyndall & 7th,Starbucks,13317-103549,850-522-8279,CO,740 N Tyndall Pkwy,740 N Tyndall Pkwy,,,Callaway,FL,US,324043218,"(30.1628952026367, -85.5905075073242)",30.162895202636719,-85.590507507324219,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6456,Cove Rd & US Hwy 1,Starbucks,13610-105966,772-287-6792,CO,5932 Southeast Federal Hwy,5932 Southeast Federal Hwy,,,Stuart,FL,US,349977850,"(27.1323738098145, -80.2061462402344)",27.132373809814453,-80.206146240234375,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6457,Hwy 20 & Gravel Springs Rd,Starbucks,13945-111904,770-904-0085,CO,"3380 Buford Dr, Suite 300",3380 Buford Dr,Suite 300,,Buford,GA,US,305195709,"(34.0738945007324, -83.9847946166992)",34.073894500732422,-83.984794616699219,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6458,Fort Richardson Frontier Theater,Starbucks,75471-106357,(907) 428-1173,LS,"Frontier Theater, Building 2","Frontier Theater, Building 2",,,Fort Richardson,AK,US,99505,"(61.2621002197266, -149.677200317383)",61.262100219726562,-149.67720031738281,Alaskan Standard Time,-540,GMT-09:00 America/Anchorage,12/08/2013 10:41:59 PM
6459,Target Walnut Creek T-1208,Starbucks,76510-99355,(925) 979-0083,LS,1871 N Main St,1871 N Main St,,,Walnut Creek,CA,US,945964106,"(37.9045753479004, -122.064361572266)",37.904575347900391,-122.06436157226563,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
6460,King Soopers - Longmont #80,Starbucks,73844-102077,303-702-0099,LS,995 South Hover Street,995 South Hover Street,,,Longmont,CO,US,805017908,"(40.1506156921387, -105.133682250977)",40.150615692138672,-105.13368225097656,Mountain Standard Time,-420,GMT-07:00 America/Denver,12/08/2013 10:41:59 PM
6462,Target Tampa/Town & Country T-798,Starbucks,76754-108136,(813) 885-2311,LS,6295 W  Waters Ave,6295 W  Waters Ave,,,Tampa,FL,US,336341100,"(28.0278377532959, -82.5486831665039)",28.0278377532959,-82.5486831665039,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6463,University of Florida J Wayne Reitz,Starbucks,75472-108544,352-846-1969,LS,686 Museum Drive,686 Museum Drive,,,Gainesville,FL,US,32611,"(29.6461849212646, -82.3478393554688)",29.646184921264648,-82.34783935546875,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6465,Target Laurel T-1007,Starbucks,76543-95664,301-483-0934,LS,3343 Laurel Ft Meade Rd,3343 Laurel Ft Meade Rd,,,Laurel,MD,US,20724,"(39.0942611694336, -76.7896957397461)",39.094261169433594,-76.7896957397461,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6466,McCamly Plaza Hotel-Battle Creek-Fo,Starbucks,78014-103019,(269)963-9686,LS,50 Capital Ave SW,50 Capital Ave SW,,,Battle Creek,MI,US,490173515,"(42.3187217712402, -85.1844711303711)",42.318721771240234,-85.1844711303711,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6467,Stadium & Drake,Starbucks,11851-104637,269-353-4368,CO,4612 Stadium Drive,4612 Stadium Drive,,,Kalamazoo,MI,US,490081448,"(42.2703552246094, -85.6461715698242)",42.270355224609375,-85.646171569824219,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6468,Hy-Vee - Jefferson City #1,Starbucks,73829-99893,573-893-2505,LS,3721 W Truman Blvd,3721 W Truman Blvd,,,Jefferson City,MO,US,651090536,"(38.5878601074219, -92.2545547485352)",38.587860107421875,-92.254554748535156,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6469,Target Brick T-1153,Starbucks,76752-108096,732-262-0600,LS,570 Rte. 70 West,570 Rte. 70 West,,,Brick,NJ,US,087234014,"(40.0584716796875, -74.1496887207031)",40.0584716796875,-74.149688720703125,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6470,"Kroger-Oregon, OH #938",Starbucks,73845-119746,(419) 691-4607,LS,3301 Navarre Ave,3301 Navarre Ave,,,Oregon,OH,US,436163313,"(41.638111114502, -83.4697875976563)",41.638111114501953,-83.46978759765625,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6471,Southpark Mall,Starbucks,13960-88301,440-238-8359,CO,"500 Southpark Mall, 201, Southpark Mall",500 Southpark Mall,201,Southpark Mall,Strongsville,OH,US,441369320,"(41.3088645935059, -81.8199996948242)",41.308864593505859,-81.819999694824219,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6472,Bales Thriftway Cedar Mill,Starbucks,73790-101210,,LS,12675 NW Cornell Rd,12675 NW Cornell Rd,,,Portland,OR,US,972295886,"(45.525806427002, -122.807388305664)",45.525806427001953,-122.80738830566406,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
6473,Shoppes at Jenner's Village,Starbucks,13269-106369,610-869-6230,CO,"35 Jenners Village Court, Shoppes at Jenner's Village",35 Jenners Village Court,,Shoppes at Jenner's Village,West Grove,PA,US,193908102,"(39.8236045837402, -75.8747863769531)",39.823604583740234,-75.874786376953125,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6474,Bay View Resort / Myrtle Beach / lo,Starbucks,78018-111227,843-282-1870,LS,504 N Ocean Blvd,504 N Ocean Blvd,,,Myrtle Beach,SC,US,295773916,"(33.687931060791, -78.8836288452148)",33.687931060791016,-78.883628845214844,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6475,Campbell & Hwy 31,Starbucks,13758-108076,270-842-6201,CO,710 Campbell Lane,710 Campbell Lane,,,Bowling Green,KY,US,421041039,"(36.9625587463379, -86.4660873413086)",36.962558746337891,-86.4660873413086,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6477,Douglas & Tudor,Starbucks,13654-107163,816-246-1381,CO,"1130 NE Douglas Street, Douglas Station",1130 NE Douglas Street,,Douglas Station,Lees Summit,MO,US,640864602,"(38.9329795837402, -94.3792495727539)",38.932979583740234,-94.3792495727539,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6478,Lincoln-33rd & O,Starbucks,10692-102130,402-435-5400,CO,3302 O Street,3302 O Street,,,Lincoln,NE,US,685101500,"(40.8138008117676, -96.6723861694336)",40.813800811767578,-96.6723861694336,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6480,"Lancaster, North Memorial Drive",Starbucks,13457-106689,740-654-7874,CO,"1626 N. Memorial Dr., A",1626 N. Memorial Dr.,A,,Lancaster,OH,US,431301631,"(39.7314834594727, -82.6144943237305)",39.731483459472656,-82.614494323730469,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6483,Rutherford & Hwy 70,Starbucks,13773-108477,615) 896-0113,CO,2935 S Rutherford Blvd,2935 S Rutherford Blvd,,,Murfreesboro,TN,US,371305977,"(35.8322563171387, -86.3516540527344)",35.832256317138672,-86.351654052734375,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6484,Center & Pasadena,Starbucks,13724-108180,281-476-9853,CO,3705 Center Street,3705 Center Street,,,Deer Park,TX,US,775366103,"(29.6777324676514, -95.1227722167969)",29.677732467651367,-95.122772216796875,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6485,I-45 & Monroe,Starbucks,13478-107190,713-946-1399,CO,8515 Gulf Freeway,8515 Gulf Freeway,,,Houston,TX,US,770175003,"(29.6698875427246, -95.2620162963867)",29.669887542724609,-95.262016296386719,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6488,6607 W. Canal Drive,Starbucks,13914-108406,509-783-1640,CO,"6607 West Canal Drive, A",6607 West Canal Drive,A,,Kennewick,WA,US,993365077,"(46.2263107299805, -119.210166931152)",46.226310729980469,-119.21016693115234,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
6489,Altama & Golden Isles Pkwy,Starbucks,14136-106889,912-264-3970,CO,650 Glynn Isles,650 Glynn Isles,,,Brunswick,GA,US,315252934,"(31.2029571533203, -81.4828796386719)",31.202957153320312,-81.482879638671875,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6490,Price Cutter - Springfield #18,Starbucks,73854-115887,417-866-5502,LS,1901 E Division St,1901 E Division St,,,Springfield,MO,US,658034516,"(37.22607421875, -93.2594299316406)",37.22607421875,-93.259429931640625,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6491,"Commack, Crooked Hill",Starbucks,2783-88801,631-858-0167,CO,125 Crooked Hill Road,125 Crooked Hill Road,,,Commack,NY,US,117255429,"(40.8063659667969, -73.2886505126953)",40.806365966796875,-73.288650512695312,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6492,Target Marina T-2306,Starbucks,76835-107979,831-883-5720,LS,133 General Stilwell Dr,133 General Stilwell Dr,,,Marina,CA,US,939336242,"(36.6677627563477, -121.810836791992)",36.667762756347656,-121.81083679199219,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
6493,Super Target Tulare ST-2349,Starbucks,76813-111365,559-631-1128,LS,2195 E Prosperity Ave,2195 E Prosperity Ave,,,Tulare,CA,US,932747754,"(36.2255249023438, -119.315330505371)",36.22552490234375,-119.31533050537109,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
6494,Target Montrose T-2343,Starbucks,76854-111233,970-497-8980,LS,3530 Wolverine Dr,3530 Wolverine Dr,,,Montrose,CO,US,814014952,"(38.4456405639648, -107.867652893066)",38.445640563964844,-107.86765289306641,Mountain Standard Time,-420,GMT-07:00 America/Denver,12/08/2013 10:41:59 PM
6495,Target Edgewater T-2225,Starbucks,76782-108571,720-374-3665,LS,1985 Sheridan Blvd,1985 Sheridan Blvd,,,Edgewater,CO,US,802141325,"(39.7463645935059, -105.055503845215)",39.746364593505859,-105.05550384521484,Mountain Standard Time,-420,GMT-07:00 America/Denver,12/08/2013 10:41:59 PM
6496,Target Torrington T-2305,Starbucks,76851-113958,860-618-4007,LS,1922 E Main St,1922 E Main St,,,Torrington,CT,US,067903101,"(41.8210563659668, -73.0774612426758)",41.8210563659668,-73.077461242675781,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6497,Super Target Cape Coral North ST-23,Starbucks,76810-111305,239-829-6239,LS,1850 NE Pine Island Rd,1850 NE Pine Island Rd,,,Cape Coral,FL,US,339091733,"(26.6704769134521, -81.9352264404297)",26.670476913452148,-81.935226440429688,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6498,SuperTarget Lutz/North Tampa T-2118,Starbucks,76806-98391,813-435-2933,LS,1040 Dale Mabry Hwy,1040 Dale Mabry Hwy,,,Lutz,FL,US,335483004,"(28.1731815338135, -82.4699783325195)",28.173181533813477,-82.469978332519531,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6499,Target Hialeah T-2109,Starbucks,76833-98119,305-507-0014,LS,1750 W 37th St,1750 W 37th St,,,Hialeah,FL,US,330124687,"(25.8536777496338, -80.3175582885742)",25.853677749633789,-80.317558288574219,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6445,Target Richmond T-2337,Starbucks,76866-116965,804-672-5347,LS,9001 STAPLES MILL RD,9001 STAPLES MILL RD,,,RICHMOND,VA,US,232282022,"(37.6391372680664, -77.5119018554688)",37.639137268066406,-77.51190185546875,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6447,Target Waynesboro T-2294,Starbucks,76852-110745,540-941-2280,LS,811 Town Center Dr,811 Town Center Dr,,,Waynesboro,VA,US,229809262,"(38.0580635070801, -78.946418762207)",38.058063507080078,-78.946418762207031,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6448,Target - Richmond NW T-1049,Starbucks,76861-116464,804-360-8900,LS,11290 W Broad St,11290 W Broad St,,,Glen Allen,VA,US,230605815,"(37.6520347595215, -77.60595703125)",37.652034759521484,-77.60595703125,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6461,Target Stuart T-816,Starbucks,76770-108133,772-692-3388,LS,2650 NW Federal Hwy,2650 NW Federal Hwy,,,Stuart,FL,US,349949318,"(27.2337856292725, -80.2681503295898)",27.233785629272461,-80.268150329589844,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6500,Super Target Oldsmar (Tampa) T-2289,Starbucks,76807-108137,813-749-5961,LS,11627 W Hillsborough Ave,11627 W Hillsborough Ave,,,Tampa,FL,US,336359736,"(28.0160331726074, -82.6128387451172)",28.016033172607422,-82.612838745117188,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6501,Super Target Winter Garden ST- 2264,Starbucks,76819-111304,407-395-0111,LS,3343 Daniels Rd,3343 Daniels Rd,,,Winter Garden,FL,US,347877009,"(28.5195007324219, -81.5988922119141)",28.519500732421875,-81.598892211914062,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6502,SuperTarget - Brandon South T-2235,Starbucks,76772-108135,813-387-1161,LS,10290 Bloomingdale Ave,10290 Bloomingdale Ave,,,Riverview,FL,US,335783659,"(27.8954753875732, -82.3334274291992)",27.895475387573242,-82.333427429199219,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6504,Target Atlanta T-2137,Starbucks,76828-100233,678-954-4265,LS,375 18th St,375 18th St,,,Atlanta,GA,US,303631190,"(33.7932090759277, -84.3993682861328)",33.793209075927734,-84.399368286132812,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6505,Target Savannah East T-2331,Starbucks,76849-111226,912-644-1600,LS,1907 E Victory Dr,1907 E Victory Dr,,,Savannah,GA,US,314043714,"(32.0416297912598, -81.0681457519531)",32.041629791259766,-81.068145751953125,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6506,Target Marietta T-2121,Starbucks,76834-99485,770-240-0005,LS,1401 Johnson Ferry Rd,1401 Johnson Ferry Rd,,,Marietta,GA,US,300626495,"(33.9853324890137, -84.4278717041016)",33.985332489013672,-84.427871704101562,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6507,Target Romeoville T-2293,Starbucks,76848-111384,815-524-9801,LS,349 S Weber Rd,349 S Weber Rd,,,Romeoville,IL,US,604466530,"(41.6115531921387, -88.1232757568359)",41.611553192138672,-88.123275756835938,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6508,Target Belleville T-2330,Starbucks,76860-116533,618-310-1901,LS,5601 Belleville Crossing St,5601 Belleville Crossing St,,,Belleville,IL,US,622263104,"(38.5111999511719, -90.0146026611328)",38.511199951171875,-90.014602661132812,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
6509,Target Wareham T-2292,Starbucks,76837-98029,508-273-0436,LS,2421 Cranberry Hwy,2421 Cranberry Hwy,,,Wareham,MA,US,025715021,"(41.7772789001465, -70.7472457885742)",41.777278900146484,-70.747245788574219,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6510,Target Haverhill T-2325,Starbucks,76864-117425,978-377-9003,LS,35 Computer Dr,35 Computer Dr,,,Haverhill,MA,US,018321236,"(42.7869567871094, -71.115837097168)",42.786956787109375,-71.115837097167969,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6511,Target Methuen T-2287,Starbucks,76855-111566,978-983-0013,LS,67 Pleasant Valley St,67 Pleasant Valley St,,,Methuen,MA,US,018447202,"(42.7418823242188, -71.1600723266602)",42.74188232421875,-71.160072326660156,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6512,Montclair - Church & South Park,Starbucks,13856-108464,973-746-0291,CO,"40 South Park St, The Siena",40 South Park St,,The Siena,Montclair,NJ,US,070422716,"(40.8142471313477, -74.2200775146484)",40.814247131347656,-74.220077514648438,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6513,Pembroke Lakes  Mall - First Level,Starbucks,11614-103834,954-436-2223,CO,"11401 Pines Blvd., 844, Pembroke Lakes Mall",11401 Pines Blvd.,844,Pembroke Lakes Mall,Pembroke Pines,FL,US,330264117,"(26.0103874206543, -80.3039016723633)",26.010387420654297,-80.303901672363281,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6514,Thonotosassa & I-4,Starbucks,11254-103276,813-759-2408,CO,2701 Thonotosassa Rd.,2701 Thonotosassa Rd.,,,Plant City,FL,US,335631456,"(28.0255451202393, -82.1511764526367)",28.025545120239258,-82.151176452636719,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6515,US 19 & Gulf Dr,Starbucks,13368-106958,727-847-9071,CO,5435 US Hwy 19,5435 US Hwy 19,,,New Port Richey,FL,US,346523949,"(28.2385597229004, -82.7282028198242)",28.238559722900391,-82.728202819824219,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6516,I-75 & Jonesboro Rd,Starbucks,10267-95176,678-432-0866,CO,1865 Jonesboro Rd,1865 Jonesboro Rd,,,McDonough,GA,US,302535914,"(33.4637603759766, -84.2187194824219)",33.463760375976562,-84.218719482421875,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
6518,Safeway - Florence #2835,Starbucks,79659-107241,520-723-0179,LS,3325 North Hunt Highway,3325 North Hunt Highway,,,Florence,AZ,US,851326894,"(33.0620079040527, -111.48583984375)",33.062007904052734,-111.48583984375,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/08/2013 10:41:59 PM
6519,"Diamond Bar & Cold Spring, Diamond",Starbucks,11224-103807,909-595-4719,CO,2837 Diamond Bar Blvd.,2837 Diamond Bar Blvd.,,,Diamond Bar,CA,US,917653417,"(33.9746437072754, -117.837677001953)",33.974643707275391,-117.83767700195313,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
6521,Elizabeth & City Park-Fort Collins,Starbucks,14104-107935,970-407-1258,CO,1335 West Elizabeth,1335 West Elizabeth,,,Fort Collins,CO,US,805214517,"(40.5743141174316, -105.100517272949)",40.574314117431641,-105.10051727294922,Mountain Standard Time,-420,GMT-07:00 America/Denver,12/08/2013 10:41:59 PM
6522,Blue Lake Blvd N & Filer Ave,Starbucks,11959-105646,2087332389,CO,509 Blue Lakes Blvd  N.,509 Blue Lakes Blvd  N.,,,Twin Falls,ID,US,833014034,"(42.5706596374512, -114.460838317871)",42.570659637451172,-114.46083831787109,Mountain Standard Time,-420,GMT-07:00 America/Denver,12/08/2013 10:41:59 PM
6524,National & Elks,Starbucks,13471-106334,765-935-3548,CO,3750 National Road East,3750 National Road East,,,Richmond,IN,US,473743643,"(39.8312835693359, -84.8487701416016)",39.831283569335938,-84.848770141601562,US Eastern Standard Time,-300,GMT-05:00 America/Indianapolis,12/08/2013 10:41:59 PM
6525,Kroger-Oakland #650,Starbucks,72530-105077,248-276-2541,LS,4888 Adams Rd.,4888 Adams Rd.,,,Oakland,MI,US,483061415,"(42.7262382507324, -83.1990051269531)",42.726238250732422,-83.199005126953125,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
